well_id,sno,state,district,block,location,longitude,latitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,sio2,tds
W130230079104001,8835,Andhra Pradesh,CHITTOOR,Kalakada,Kalakada,79.1778,13.0417,2022,7.4,3864.0,0,390.5,748.2,253.7,338.3,0.0,1108.509,260.0,111.8,285.5,4.3,1.43,,
W133844078481501,8836,Andhra Pradesh,CHITTOOR,Kaliikiri,Kaliikiri,78.8187561,13.6162149,2022,7.5,380.0,0,146.4,25.3,10.0,30.4,0.0,91.93199,26.0,6.6,42.9,1.1,1.19,,
W134700078240001,8837,Andhra Pradesh,CHITTOOR,B.Kothakota,Kandlamadugu,78.4181,13.6661,2022,7.5,1162.0,0,451.5,127.6,71.0,8.8,0.0,370.0,92.0,34.0,98.4,12.5,1.35,,
W134539078092901,8838,Andhra Pradesh,CHITTOOR,Peddatipasamudram,Kandukuru,78.1603,13.7608,2022,7.2,1145.0,0,390.5,75.7,70.2,76.9,0.0,353.1893,87.0,33.1,76.0,1.6,1.38,,
W132526079265001,8839,Andhra Pradesh,CHITTOOR,KARVETINAGAR,Karvethinagaram,79.4472,13.4239,2022,7.4,304.0,0,109.8,12.0,20.9,1.8,0.0,47.42004,8.0,6.6,33.0,3.6,0.55,,
W131839079151501,8840,Andhra Pradesh,CHITTOOR,SRIRANGARAJAPURAM,Katikapally,79.2542,13.3108,2022,7.3,2054.0,0,488.2,249.7,69.7,129.4,0.0,674.3871,148.0,73.9,99.4,7.7,0.29,,
W130852079115401,8841,Andhra Pradesh,CHITTOOR,CHITTOOR,M Bandarapally-PZ,79.1983,13.1478,2022,7.4,1160.0,0,524.8,43.0,47.2,20.2,0.0,347.0132,72.0,40.8,110.8,2.7,0.59,,
W130613078451001,8842,Andhra Pradesh,CHITTOOR,Palamaneru,M.Kotur,78.75938,13.1036197,2022,7.12,1330.0,0,305.1,270.6,42.3,2.8,0.0,441.0309,97.0,48.3,76.9,8.9,0.46,,
W132442079554301,8843,Andhra Pradesh,CHITTOOR,SATYAVEDU,Madam Bedu,79.9283,13.4111,2022,8.1,143.0,0,61.0,14.8,4.3,1.5,0.0,53.05007,14.0,4.1,7.8,1.1,0.07,,
W132545078503001,8844,Andhra Pradesh,CHITTOOR,Somala,Malleswarpuram,78.8459024,13.4377655,2022,8.0,205.0,0,85.4,15.8,2.4,1.6,0.0,43.32468,14.0,2.1,24.3,0.7,0.42,,
W131126079020401,8845,Andhra Pradesh,CHITTOOR,YADAMARRI,Mordanapally,79.0345,13.1908,2022,7.2,1233.0,0,524.8,69.3,68.6,36.0,0.0,343.0374,73.0,39.2,107.1,2.8,0.98,,
W130642078594001,8846,Andhra Pradesh,CHITTOOR,YADAMARRI,Muddu Ramapuram,79.0022,13.1153,2022,7.1,2577.0,0,683.4,226.9,154.0,85.3,0.0,740.7041,201.0,58.0,169.7,6.4,0.94,,
W132909079555901,8847,Andhra Pradesh,CHITTOOR,Nagari,Mudipalli,79.95,13.29,2022,7.1,453.0,0,219.7,20.9,5.6,1.8,0.0,129.7755,22.0,18.1,38.6,3.4,0.44,,
W133811078411601,8848,Andhra Pradesh,CHITTOOR,Kuppam,Nulukunta,78.41,12.72,2022,7.2,616.0,0,183.1,102.5,3.8,2.9,0.0,215.2441,52.0,20.8,32.1,9.8,0.12,,
W134913079350601,8849,Andhra Pradesh,CHITTOOR,YERPEDU,Pallem,79.5844,13.82,2022,7.5,673.0,0,341.7,25.0,14.7,0.5,0.0,205.0385,38.0,26.6,51.6,7.4,0.48,,
W131709078405901,8850,Andhra Pradesh,CHITTOOR,Peddapanjani,Peddapanjani,78.6833,13.2861,2022,7.2,485.0,0,122.0,44.1,18.4,29.2,0.0,121.3291,29.0,11.8,35.3,4.3,0.35,,
W132152079114401,8851,Andhra Pradesh,CHITTOOR,PENUMURU,Penumuru-PZ,79.1856,13.3644,2022,7.3,1090.0,0,195.3,225.8,30.5,8.8,0.0,372.3947,85.0,39.2,54.7,2.4,0.2,,
W133840078570101,8852,Andhra Pradesh,CHITTOOR,PILERU,Piler(Rural)-PZ,78.9503,13.6444,2022,7.0,1070.0,0,439.3,49.1,36.4,72.9,0.0,382.8676,96.0,35.1,56.9,3.5,0.9,,
W131833079194401,8853,Andhra Pradesh,CHITTOOR,SRIRANGARAJAPURAM,Pillarukuppam(Chinnat,79.3291,13.3093,2022,7.1,875.0,0,451.5,38.6,21.1,3.2,0.0,252.2833,47.0,33.0,97.8,4.8,0.76,,
W132456078414701,8854,Andhra Pradesh,CHITTOOR,Chowdepalle,Pudipatla,78.637544,13.392541,2022,7.6,460.0,0,109.8,102.0,2.4,2.2,0.0,118.4328,25.0,13.7,46.6,5.7,0.13,,
W132500079320001,8855,Andhra Pradesh,CHITTOOR,PUTTUR,Puttur,79.5511,13.4447,2022,7.7,1580.0,0,610.2,134.7,114.0,18.6,0.0,200.0,40.0,24.3,270.6,0.9,1.46,,
W132500079320001,8856,Andhra Pradesh,CHITTOOR,Puttur,Puttur,79.5462811,13.4574003,2022,7.7,1580.0,0,610.2,134.7,114.0,18.6,0.0,200.0,40.0,24.3,270.6,0.9,1.46,,
W125100078200001,8857,Andhra Pradesh,CHITTOOR,Shantipuram,Rallabaduguru,78.3451796,12.8567834,2022,7.4,1500.0,0,231.9,303.0,105.0,32.2,0.0,367.0989,71.0,46.1,175.8,4.5,0.56,,
W132830078485001,8858,Andhra Pradesh,CHITTOOR,Somala,Somala,78.8139,13.475,2022,7.1,765.0,0,231.9,64.6,33.8,42.3,0.0,250.0277,63.0,22.5,36.2,4.5,0.46,,
W134509079421001,8859,Andhra Pradesh,CHITTOOR,THOTTAMBEDU,Sri Kalahasti,79.7164,13.7658,2022,7.0,1390.0,0,573.6,62.6,25.0,54.7,0.0,463.34,110.0,45.9,59.3,7.4,0.15,,
W132200078420001,8860,Andhra Pradesh,CHITTOOR,Peddapanjani,T KOTHUR,78.6831768,13.3506462,2022,7.14,1701.0,0,402.7,322.0,84.3,8.3,0.0,418.0984,111.0,34.3,209.4,1.4,0.94,,
W133800079213503,8861,Andhra Pradesh,CHITTOOR,Tirupati (Urban),Tirupati(U),79.4214,13.6422,2022,7.6,1500.0,0,427.1,177.3,96.0,62.0,0.0,445.0,120.0,31.6,123.4,2.4,0.3,,
W133817078482501,8862,Andhra Pradesh,CHITTOOR,KALIKIRI,Tummalapeta,78.8069,13.6381,2022,7.0,910.0,0,353.9,67.8,48.3,19.2,0.0,359.8149,101.0,26.2,41.0,1.8,0.39,,
W131935079110901,8863,Andhra Pradesh,CHITTOOR,PENUMURU,Ugranam Pally,79.1858,13.3264,2022,7.6,942.0,0,244.1,174.0,36.3,18.9,0.0,299.2389,66.0,32.5,80.2,3.2,0.44,,
W131150079221101,8864,Andhra Pradesh,CHITTOOR,PALASAMUDRAM,V R Kuppam,79.3697,13.1972,2022,7.2,630.0,0,268.5,56.6,25.4,0.8,0.0,161.1809,33.0,19.4,65.5,1.7,0.55,,
W134059079210001,8865,Andhra Pradesh,CHITTOOR,Kambhamvaripalle,Vagalla (Naramakulapal,78.9058,13.7743,2022,7.14,941.0,0,439.3,31.0,48.5,58.3,0.0,346.8094,89.0,30.5,58.4,4.7,0.97,,
W132711079271601,8866,Andhra Pradesh,CHITTOOR,GD Nellore,Valasanallapalle,79.26944,13.2667,2022,7.1,716.0,0,268.5,68.8,27.0,2.9,0.0,172.1699,44.0,15.1,77.4,2.3,0.3,,
W133138079043401,8867,Andhra Pradesh,CHITTOOR,PAKALA,Valivedu,79.0761,13.5272,2022,7.1,3791.0,0,573.6,779.8,175.8,88.2,0.0,892.582,185.0,104.6,378.7,8.8,1.87,,
W131800078310001,8868,Andhra Pradesh,CHITTOOR,Punganoor,Vanamaladinne,78.52,13.31,2022,7.4,885.0,0,122.0,179.9,47.1,15.7,0.0,198.1578,36.0,26.3,93.2,5.7,0.22,,
W133011079281601,8869,Andhra Pradesh,CHITTOOR,S.Rajapuram,Vilasavarahapuram,79.28,13.3,2022,7.1,560.0,0,292.9,8.4,4.9,2.4,0.0,183.0573,45.0,17.2,38.0,3.0,0.57,,
W124600078320001,8870,Andhra Pradesh,CHITTOOR,Ramakuppam,Virnamala,78.5348774,12.776279,2022,7.4,835.0,0,317.3,46.1,55.6,24.7,0.0,183.015,47.0,15.7,85.1,4.6,0.95,,
W172842082010701,8871,Andhra Pradesh,EAST GODAVARI,ADDATIGALA,Addateegala,82.01861111,17.47444444,2022,7.19,430.0,0,219.7,8.5,4.4,0.1,0.0,123.6741,29.0,12.7,30.0,1.4,0.8,,
W163941082004601,8872,Andhra Pradesh,EAST GODAVARI,AINAVILLI,Ainavilli-DW14,82.01277778,16.66083333,2022,7.57,2180.0,0,805.5,239.6,82.9,4.6,0.0,405.4243,65.0,59.2,168.1,219.8,0.09,,
W163459082014201,8873,Andhra Pradesh,EAST GODAVARI,AMALAPURAM,Amalapuram,82.02833333,16.57611111,2022,7.51,840.0,0,244.1,99.3,40.6,59.9,0.0,232.0735,55.0,23.3,76.4,21.9,0.16,,
W163432082001401,8874,Andhra Pradesh,EAST GODAVARI,AMALAPURAM,Amalapuram-PZ,82.00388889,16.57611111,2022,7.99,1380.0,0,402.7,219.3,52.1,4.2,0.0,245.7929,44.0,33.5,188.0,15.9,0.27,,
W163538081570201,8875,Andhra Pradesh,EAST GODAVARI,AMBAJUPETA,Ambajipeta-DW13,81.95055556,16.59305556,2022,7.49,1010.0,0,378.3,79.3,51.7,10.0,0.0,302.7967,67.0,33.4,77.5,5.7,0.07,,
W165640081580001,8876,Andhra Pradesh,EAST GODAVARI,RAJANAGARAM,Anaparthy,81.96666667,16.94888889,2022,7.92,650.0,0,122.0,116.3,33.9,25.0,0.0,145.5462,40.0,10.9,60.2,16.2,0.1,,
W170050082150001,8877,Andhra Pradesh,EAST GODAVARI,KAKINADA(U),Anjaneyanagar 2012,82.25,17.0,2022,7.88,1390.0,0,353.9,177.7,35.2,107.1,0.0,301.0518,67.0,32.6,133.0,12.9,0.1,,
W164719082124201,8878,Andhra Pradesh,EAST GODAVARI,RAMACHANDRAPURAM,Annaipeta-DW13,82.21166667,16.79638889,2022,7.92,2260.0,0,756.6,269.4,106.9,5.9,0.0,420.4103,71.0,59.6,307.3,88.1,0.13,,
W162202081440001,8879,Andhra Pradesh,EAST GODAVARI,SAKHINETIPALLE,Antarvedi 2013DW,81.73333333,16.37277778,2022,7.96,2380.0,0,305.1,627.7,55.8,3.4,0.0,267.4514,45.0,38.1,364.0,35.6,0.07,,
W163148081552501,8880,Andhra Pradesh,EAST GODAVARI,MAMIDIKUDURU,Appanapalle-DW14,81.92361111,16.52527778,2022,7.58,1170.0,0,463.8,101.4,37.3,3.1,0.0,311.4094,65.0,36.6,102.5,14.1,0.06,,
W173457082160701,8881,Andhra Pradesh,EAST GODAVARI,RAJAVOMMANGI,Badadanapalli-DW14,82.26861111,17.57611111,2022,7.8,1010.0,0,317.3,117.2,53.6,38.0,0.0,242.2969,74.0,13.8,107.1,8.6,0.78,,
W164349082125001,8882,Andhra Pradesh,EAST GODAVARI,AMALAPURAM,Bandurlanka-DW13,82.21388889,16.72861111,2022,7.81,1380.0,0,451.5,163.6,48.0,27.7,0.0,453.4332,82.0,61.0,101.1,6.5,0.14,,
W171230081504801,8883,Andhra Pradesh,EAST GODAVARI,GOKAVARAM,Bhavugipet-DW13,81.84666667,17.20333333,2022,7.56,2400.0,0,390.5,522.0,50.0,54.1,0.0,606.9149,42.0,122.7,234.2,9.7,0.42,,
W171130082061501,8884,Andhra Pradesh,EAST GODAVARI,KIRLAMPUDI,Burugupudi-PZ1,82.10416667,17.18638889,2022,7.28,1340.0,0,280.7,203.1,71.0,70.8,0.0,351.8579,76.0,39.8,69.2,89.2,0.23,,
W173707081590801,8885,Andhra Pradesh,EAST GODAVARI,Y.RAMAVARAM,Chaviti Tibalu-DW14,81.98555556,17.62694444,2022,6.95,1150.0,0,305.1,124.0,60.6,71.3,0.0,381.7867,89.0,39.3,53.0,30.2,0.52,,
W163529081573301,8886,Andhra Pradesh,EAST GODAVARI,AMBAJUPETA,Chinalanka-DW13,81.95916667,16.59305556,2022,7.71,395.0,0,170.9,19.8,12.6,0.5,0.0,130.0883,36.0,9.6,18.9,2.1,0.33,,
W165331082142101,8887,Andhra Pradesh,EAST GODAVARI,KAKINADA(R),Chollangi-DW13,82.23916667,16.89805556,2022,7.86,1790.0,0,500.4,339.0,63.1,17.9,0.0,507.2404,69.0,81.9,199.0,8.4,0.27,,
W164100081510001,8888,Andhra Pradesh,EAST GODAVARI,RAVULAPALEM,Delta gannavarm,81.85,16.69472222,2022,7.77,850.0,0,427.1,33.7,25.5,2.0,0.0,289.7099,68.0,29.2,46.0,3.2,0.15,,
W171342082133901,8889,Andhra Pradesh,EAST GODAVARI,PRATHIPADU,Dharmavaram-DW14,82.2275,17.22027778,2022,7.7,1460.0,0,537.0,92.2,64.0,54.0,0.0,310.0,80.0,26.7,192.0,2.6,1.2,,
W164734082035101,8890,Andhra Pradesh,EAST GODAVARI,RAMACHANDRAPURAM,Draksharamam-DW14,82.06416667,16.79638889,2022,7.71,1290.0,0,439.3,139.9,50.7,25.4,0.0,335.3673,88.0,28.4,106.0,28.0,0.06,,
W165538081550001,8891,Andhra Pradesh,EAST GODAVARI,MADAPETA,Dwarapudi-DW13,81.91666667,16.93194444,2022,7.95,580.0,0,158.7,77.8,32.8,18.9,0.0,144.7992,44.0,8.8,41.0,35.0,0.32,,
W165420081553001,8892,Andhra Pradesh,EAST GODAVARI,MADAPETA,Eppanapadu,81.925,16.915,2022,7.21,830.0,0,341.7,48.1,38.6,0.3,0.0,241.0246,51.0,27.8,69.0,1.6,0.07,,
W165900082153001,8893,Andhra Pradesh,EAST GODAVARI,KAKINADA(U),Fishing Horbour 2012,82.25833333,16.99972222,2022,7.42,5530.0,0,610.2,1446.1,54.1,233.6,0.0,796.8209,154.0,100.9,645.4,330.8,0.54,,
W171850081502301,8894,Andhra Pradesh,EAST GODAVARI,RAMPACHODAVARAM,Folkspeta-DW13,81.83972222,17.305,2022,8.06,1900.0,0,793.3,126.3,91.2,36.7,0.0,593.2282,45.0,117.6,142.2,30.1,2.36,,
W172315081545501,8895,Andhra Pradesh,EAST GODAVARI,GANGAVARAM,Gangavaram,81.91527778,17.38972222,2022,7.77,520.0,0,109.8,70.9,33.0,29.9,0.0,186.4211,42.0,19.9,18.3,1.3,0.2,,
W171500081520001,8896,Andhra Pradesh,EAST GODAVARI,GOKAVARAM,Gokavaram,81.86666667,17.25416667,2022,7.39,700.0,0,317.3,36.2,21.5,0.6,0.0,195.3563,38.0,24.4,59.2,7.3,0.78,,
W171000082170001,8897,Andhra Pradesh,EAST GODAVARI,GOLLAPROLU,Gollaprolu,82.28333333,17.16944444,2022,7.29,4706.0,0,244.1,1229.9,421.0,6.8,0.0,861.501,174.0,104.3,463.0,225.6,0.0,,
W172113082065701,8898,Andhra Pradesh,EAST GODAVARI,YELESWARAM,Gontuvanipalem 2013D,82.11583333,17.35583333,2022,7.92,1730.0,0,512.6,197.6,63.0,124.2,0.0,315.5723,74.0,31.7,236.7,4.1,0.62,,
W171728082293501,8899,Andhra Pradesh,EAST GODAVARI,TUNI,Hamsavaram-DW13,82.49305556,17.28805556,2022,7.61,3990.0,0,329.5,1086.6,198.0,2.4,0.0,761.8443,155.0,91.5,447.2,71.0,0.08,,
W172805082100501,8900,Andhra Pradesh,EAST GODAVARI,RAJAVOMMANGI,Jaddangi-alt,82.16805556,17.47444444,2022,7.86,760.0,0,402.7,21.6,16.8,5.6,0.0,271.4413,56.0,32.0,46.8,4.4,0.56,,
W173135081554901,8901,Andhra Pradesh,EAST GODAVARI,GANGAVARAM,Jaderu-DW14,81.93027778,17.52527778,2022,7.24,890.0,0,457.7,26.1,18.5,8.9,0.0,197.2477,30.0,29.8,99.3,1.5,2.34,,
W164630081530001,8902,Andhra Pradesh,EAST GODAVARI,RAVULAPALEM,Jonnada,81.88333333,16.77944444,2022,7.67,1090.0,0,299.0,160.5,27.8,1.8,0.0,282.0295,45.0,41.4,119.5,3.2,0.0,,
W165859082144701,8903,Andhra Pradesh,EAST GODAVARI,KAKINADA(U),Kakinada-Pz,82.24638889,16.98277778,2022,7.55,1600.0,0,488.2,229.2,56.0,5.8,0.0,351.1231,72.0,42.2,167.3,12.8,0.14,,
W171037081411901,8904,Andhra Pradesh,EAST GODAVARI,RAJANAGARAM,Kolamuru 2013DW,81.68861111,17.16944444,2022,8.06,990.0,0,451.5,48.0,35.8,1.5,0.0,371.8994,51.0,59.7,56.1,0.8,0.89,,
W164147082105001,8905,Andhra Pradesh,EAST GODAVARI,I.POLAVARAM,Komaragiri-DW14,82.18055556,16.69472222,2022,7.73,1230.0,0,476.0,156.3,0.2,1.6,0.0,336.2702,87.0,29.4,102.0,23.1,0.31,,
W165823081470501,8906,Andhra Pradesh,EAST GODAVARI,TALLAREVU,Korangi 2013DW,81.78472222,16.98277778,2022,7.84,1540.0,0,524.8,197.3,14.2,74.1,0.0,327.0572,60.0,43.3,148.8,71.8,0.21,,
W170518082013001,8907,Andhra Pradesh,EAST GODAVARI,RANGAMPETA,Kotapadu 2013DW,82.025,17.08472222,2022,7.83,1100.0,0,414.9,83.3,42.7,26.6,0.0,261.5058,47.0,35.3,104.1,4.7,0.48,,
W164257081545801,8908,Andhra Pradesh,EAST GODAVARI,KOTHAPETA,Kothapeta-DW13,81.91611111,16.71166667,2022,7.64,980.0,0,396.6,65.1,36.3,39.1,0.0,308.6116,60.0,38.7,68.4,12.3,0.1,,
W164159082021701,8909,Andhra Pradesh,EAST GODAVARI,PAMARRU,Kotipalle-DW14,82.03805556,16.69472222,2022,7.99,450.0,0,231.9,15.6,12.8,1.6,0.0,139.5422,40.0,9.9,28.2,14.6,0.12,,
W173431082114401,8910,Andhra Pradesh,EAST GODAVARI,RAJAVOMMANGI,Lagarai-DW14,82.19555556,17.57611111,2022,7.98,680.0,0,158.7,53.5,44.1,76.6,0.0,169.6325,31.0,22.4,44.4,21.4,0.19,,
W164805081480001,8911,Andhra Pradesh,EAST GODAVARI,MALIKIPURAM,Malikipuram 2013DW,81.8,16.81333333,2022,7.79,1000.0,0,414.9,73.9,35.5,11.4,0.0,282.9136,70.0,26.5,73.1,18.5,0.14,,
W173009082005301,8912,Andhra Pradesh,EAST GODAVARI,ADDATIGALA,Mallavaram Mammilu-D,82.01472222,17.50833333,2022,8.07,290.0,0,128.1,13.1,10.0,11.2,0.0,67.28503,10.0,10.3,21.5,17.8,0.26,,
W173130081443001,8913,Andhra Pradesh,EAST GODAVARI,MAREDUMILLI,Maredumilli,81.74166667,17.52527778,2022,7.7,600.0,0,195.3,62.8,12.2,18.0,0.0,183.6331,26.0,29.1,39.3,10.8,0.16,,
W163659082042401,8914,Andhra Pradesh,EAST GODAVARI,MUMMIDIVARAM,Mobalacheruvu-DW14,82.07333333,16.61,2022,7.87,3930.0,0,756.6,877.9,68.6,6.5,0.0,394.6753,55.0,63.0,698.8,23.6,0.67,,
W163937082012801,8915,Andhra Pradesh,EAST GODAVARI,AINAVILLI,Mukteshwaram-DW14,82.02444444,16.66083333,2022,7.52,1360.0,0,366.1,240.1,40.1,10.4,0.0,422.5045,84.0,51.8,110.8,8.7,0.11,,
W164200081510001,8916,Andhra Pradesh,EAST GODAVARI,RAVULAPALEM,Mummidivarampad,81.85,16.71166667,2022,7.5,1250.0,0,549.2,78.9,35.9,10.0,0.0,243.1928,47.0,31.0,140.9,7.7,0.09,,
W163551081545801,8917,Andhra Pradesh,EAST GODAVARI,P.GANNAVARAM,Munganda-Pz,81.91611111,16.59305556,2022,7.75,720.0,0,366.1,23.7,15.6,1.5,0.0,184.8152,42.0,19.5,73.6,4.4,0.15,,
W164022082090601,8918,Andhra Pradesh,EAST GODAVARI,I.POLAVARAM,Muramalla 2013DW,82.15166667,16.67777778,2022,8.07,1870.0,0,585.8,273.8,59.9,3.5,0.0,205.409,39.0,26.7,324.2,8.9,0.25,,
W173933081570401,8919,Andhra Pradesh,EAST GODAVARI,Y.RAMAVARAM,P Yerragonda-DW14,81.95111111,17.66083333,2022,7.44,250.0,0,122.0,7.1,2.8,2.7,0.0,80.49767,16.0,9.9,10.9,3.2,0.24,,
W170640082154501,8920,Andhra Pradesh,EAST GODAVARI,PITHAPURAM,Pithapuram,82.2625,17.10166667,2022,7.75,1040.0,0,366.1,104.7,39.9,19.8,0.0,200.0348,49.0,18.7,99.5,57.7,0.15,,
W170000081465002,8921,Andhra Pradesh,EAST GODAVARI,RAJAHMUNDRY(U),Rajahmundry DW12,81.78055556,17.0,2022,7.61,2790.0,0,366.1,621.7,236.9,1.5,0.0,609.0407,98.0,89.4,357.4,3.8,0.04,,
W170445081541501,8922,Andhra Pradesh,EAST GODAVARI,RAJANAGARAM,Rajanagaram,81.90416667,17.06777778,2022,7.78,1520.0,0,573.6,172.1,25.7,8.4,0.0,303.1888,54.0,41.0,182.3,12.6,0.54,,
W173300082140002,8923,Andhra Pradesh,EAST GODAVARI,RAJAVOMMANGI,Rajavommangi-alt,82.23333333,17.55916667,2022,7.82,720.0,0,353.9,34.4,15.2,0.8,0.0,234.5362,43.0,31.4,49.8,1.5,0.79,,
W170329081481601,8924,Andhra Pradesh,EAST GODAVARI,RAJAHMUNDRY(U),Rajmundry Main road 2,81.80444444,17.05083333,2022,7.82,1350.0,0,476.0,157.4,3.6,46.1,0.0,355.9536,90.0,32.1,122.4,6.6,0.18,,
W165930081464001,8925,Andhra Pradesh,EAST GODAVARI,RAJAHMUNDRY(U),Rajmundry Swarajyanag,81.77777778,16.99972222,2022,7.87,890.0,0,305.1,58.0,40.7,63.9,0.0,287.0214,77.0,23.3,42.2,9.5,0.26,,
W164647081481101,8926,Andhra Pradesh,EAST GODAVARI,ATREYAPURAM,Rally-DW14,81.80305556,16.77944444,2022,7.07,2560.0,0,524.8,536.9,93.8,4.8,0.0,903.1854,229.0,80.8,144.5,41.3,0.08,,
W162735081502901,8927,Andhra Pradesh,EAST GODAVARI,RAZOLE,Razole-alt1,81.84138889,16.4575,2022,7.45,1270.0,0,250.2,226.4,54.8,30.8,0.0,317.2015,79.0,29.3,121.9,13.0,0.0,,
W165720082112201,8928,Andhra Pradesh,EAST GODAVARI,KAKINADA(R),Repuru-DW14,82.18944444,16.96583333,2022,7.82,910.0,0,250.2,110.2,54.3,21.2,0.0,268.7616,68.0,24.0,73.9,12.3,0.19,,
W172234082220501,8929,Andhra Pradesh,EAST GODAVARI,KOTANANDURU,Rowthulapudi DW13,82.36805556,17.37277778,2022,7.54,3090.0,0,756.6,494.5,48.3,240.3,0.0,649.5945,107.0,93.8,387.2,3.9,0.52,,
W165700082134801,8930,Andhra Pradesh,EAST GODAVARI,KAKINADA(U),Santhacheruvu 2012,82.23,16.96583333,2022,7.87,2140.0,0,524.8,331.2,75.5,71.3,0.0,341.736,76.0,37.3,262.0,29.8,0.14,,
W172737081402601,8931,Andhra Pradesh,EAST GODAVARI,RAMPACHODAVARAM,Selkavedhi-DW14,81.67388889,17.4575,2022,7.35,470.0,0,244.1,11.0,5.0,9.5,0.0,173.0395,41.0,17.4,19.4,2.4,0.2,,
W172100081500001,8932,Andhra Pradesh,EAST GODAVARI,RAMPACHODAVARAM,Sitapalli,81.83333333,17.35583333,2022,7.6,1260.0,0,549.2,87.6,31.9,3.8,0.0,201.0846,20.0,36.8,175.3,2.5,1.73,,
W164657082041901,8933,Andhra Pradesh,EAST GODAVARI,RAMACHANDRAPURAM,Tallapolam-DW13,82.07194444,16.77944444,2022,7.95,1320.0,0,622.4,69.0,52.7,4.8,0.0,298.6713,62.0,35.4,160.6,5.3,0.19,,
W164658082134901,8934,Andhra Pradesh,EAST GODAVARI,TALLAREVU,Tallarevu 2013DW,82.23027778,16.77944444,2022,7.96,2400.0,0,500.4,377.8,116.5,125.1,0.0,489.1761,97.0,60.6,234.8,112.0,0.06,,
W171825082263401,8935,Andhra Pradesh,EAST GODAVARI,TUNI,Tetagunda-DW13,82.44277778,17.305,2022,7.85,1690.0,0,659.0,149.2,79.1,27.4,0.0,338.892,41.0,57.7,199.7,20.5,1.35,,
W163923082072001,8936,Andhra Pradesh,EAST GODAVARI,MUMMIDIVARAM,Thanelankapalli,82.12222222,16.66083333,2022,7.86,670.0,0,347.8,24.7,13.7,1.1,0.0,252.872,73.0,17.2,28.7,4.9,0.2,,
W164511082134401,8937,Andhra Pradesh,EAST GODAVARI,TALLAREVU,Thurpet-DW14,82.22888889,16.7625,2022,7.68,880.0,0,451.5,37.0,13.8,2.0,0.0,296.6786,74.0,27.2,51.3,11.0,0.14,,
W170450082201501,8938,Andhra Pradesh,EAST GODAVARI,KOTHAPALLE,Uppada,82.3375,17.06777778,2022,7.8,3100.0,0,854.3,427.2,119.4,91.1,0.0,360.3658,69.0,46.0,515.0,41.4,0.26,,
W170130082173001,8939,Andhra Pradesh,EAST GODAVARI,KAKINADA(R),Vakalpudi,82.29166667,17.01694444,2022,7.9,680.0,0,170.9,119.5,19.7,4.6,0.0,148.6667,30.0,17.8,82.7,4.4,0.45,,
W172618082043101,8940,Andhra Pradesh,EAST GODAVARI,ADDATIGALA,Veerbhadrapuram-DW1,82.07527778,17.44055556,2022,7.48,1390.0,0,366.1,171.3,37.8,106.9,0.0,490.9243,111.0,52.1,96.1,4.8,0.72,,
W164645082044501,8941,Andhra Pradesh,EAST GODAVARI,RAMACHANDRAPURAM,Vegayammapeta,82.07916667,16.77944444,2022,7.32,1013.0,0,433.2,47.9,33.9,55.7,0.0,276.1669,61.0,30.3,63.8,69.5,0.03,,
W163706082011001,8942,Andhra Pradesh,EAST GODAVARI,AINAVILLI,Vilasa-DW14,82.01944444,16.62694444,2022,7.61,820.0,0,414.9,30.3,20.9,0.4,0.0,308.3603,69.0,33.2,44.0,1.6,0.19,,
W164400082133401,8943,Andhra Pradesh,EAST GODAVARI,I.POLAVARAM,Yanam,82.22611111,16.74555556,2022,8.03,110.0,0,36.6,5.7,3.1,2.9,0.0,20.42248,6.0,1.3,8.9,2.0,0.02,,
W170450082214502,8944,Andhra Pradesh,East Godavari,ROWTHULAPUDI,A.k. Mallavaram -1,82.3804,17.3785,2022,7.58,1490.0,0,341.7,299.6,11.4,5.4,0.0,237.608,35.0,36.5,180.8,44.1,0.57,,
W165534081472001,8945,Andhra Pradesh,East Godavari,RAJAHMUNDRY (RURAL),Dowalaiswaram -3,81.7864,16.9392,2022,7.32,1920.0,0,634.6,212.7,70.2,38.2,0.0,465.0823,63.0,75.0,185.1,1.1,0.03,,
W172655082195401,8946,Andhra Pradesh,East Godavari,ROWTHULAPUDI,Jaldam,82.3317,17.4486,2022,7.57,1070.0,0,414.9,80.4,28.0,43.1,0.0,362.4131,109.0,22.2,38.2,49.0,0.27,,
W165530082135001,8947,Andhra Pradesh,East Godavari,KAKINADA (RURAL),Kasinadhapuram,82.2306,16.925,2022,7.75,3900.0,0,427.1,1082.1,14.9,179.1,0.0,867.816,126.0,135.2,475.1,31.6,0.26,,
W171432082200202,8948,Andhra Pradesh,East Godavari,SANKHAVARAM,Kattipudi,82.3314,17.2429,2022,7.6,2170.0,0,439.3,387.2,72.8,139.4,0.0,473.2247,78.0,67.9,207.5,73.4,0.47,,
W164300081540002,8949,Andhra Pradesh,East Godavari,KOTHAPETA,Kothapeta -3,81.8975,16.7159,2022,7.55,560.0,0,305.1,11.0,5.7,0.8,0.0,199.2992,34.0,28.0,22.3,2.4,0.13,,
W162430081474001,8950,Andhra Pradesh,East Godavari,Pattipuram,Pattipuram,82.2139,16.7303,2022,7.79,1660.0,0,671.2,142.8,62.7,35.0,0.0,444.2029,92.0,52.4,145.5,49.4,0.35,,
