well_id,sno,state,district,block,location,latitude,longitude,year,ph,ec,co3,hco3,cl,so4,no3,po4,th,ca,mg,na,k,f,sio2,tds
202309484,9484,West Bengal,Jhargram,,Harda,22.6119,86.9436,2023,6.75,794,0,122,188,45,9,0.00,245,70,17,75,13,0.05,,
202309485,9485,West Bengal,Jhargram,,Belpahati,22.6316,86.766,2023,6.88,303,0,79,53,0,31,0.00,95,20,11,31,4,0.08,,
202309486,9486,West Bengal,Jhargram,,Khurchiboni,22.6101,86.7945,2023,7.18,910,0,256,85,53,40,0.00,305,62,36,75,2,0.44,,
202309487,9487,West Bengal,Jhargram,,Malabati,22.5985,86.8678,2023,7.00,199,0,55,39,0,17,0.00,50,14,4,24,3,0.03,,
202309488,9488,West Bengal,Jhargram,,Muohi Bundh,22.6069,86.8056,2023,7.07,309,0,110,39,0,10,0.00,150,36,15,8,1,0.04,,
202309489,9489,West Bengal,Jhargram,,Muransol,22.6308,86.7664,2023,7.35,212,0,67,39,0,6,0.00,65,12,9,19,1,0.03,,
202309490,9490,West Bengal,Jhargram,,Silda,22.614,86.8152,2023,7.58,1304,0,354,287,0,51,0.00,485,94,61,77,41,0.21,,
202309491,9491,West Bengal,Jhargram,,Beliaberia,22.2724,86.9549,2023,7.16,530,0,256,57,0,29,0.00,220,54,21,31,2,0.01,,
202309492,9492,West Bengal,Jhargram,,Topsia,22.2628,86.9204,2023,7.15,203,0,110,21,0,0,0.00,80,22,6,13,1,0.10,,
202309493,9493,West Bengal,Jhargram,,Chichira,22.3063,86.8853,2023,7.03,298,0,92,60,0,15,0.00,75,24,4,39,1,0.02,,
202309494,9494,West Bengal,Jhargram,,Dharsa,22.5165,86.8178,2023,7.46,408,0,177,46,0,14,0.00,165,40,16,24,4,0.08,,
202309495,9495,West Bengal,Jhargram,,Gidhni,22.488,86.8527,2023,7.19,398,0,140,57,0,6,0.00,140,36,12,30,5,0.03,,
202309496,9496,West Bengal,Jhargram,,Guthia,22.3247,86.8836,2023,6.89,730,0,189,103,16,49,0.00,215,64,13,56,42,0.02,,
202309497,9497,West Bengal,Jhargram,,Hijli,22.4056,86.8542,2023,7.68,139,0,73,14,0,2,0.00,70,24,2,4,0,0.03,,
202309498,9498,West Bengal,Jhargram,,Kalidaspur,22.5164,86.8178,2023,7.24,415,0,214,32,0,0,0.00,200,48,19,13,1,0.35,,
202309499,9499,West Bengal,Jhargram,,Kapcita,22.5181,86.8428,2023,7.58,381,0,189,28,0,12,0.00,140,42,9,23,5,0.29,,
202309500,9500,West Bengal,Jhargram,,Nunia,22.4975,86.8455,2023,7.28,102,0,37,18,0,14,0.00,50,14,4,3,2,0.06,,
202309501,9501,West Bengal,Jhargram,,Parihati (Hat Tala),22.5189,86.849,2023,7.57,1312,0,384,195,0,50,0.00,295,106,7,90,79,0.20,,
202309502,9502,West Bengal,Jhargram,,Tulibarh,22.383,86.899,2023,7.66,159,0,37,28,0,30,0.00,60,16,5,10,2,0.03,,
202309503,9503,West Bengal,Jhargram,,Balivasa,22.3454,87.1179,2023,7.11,64,0,24,11,0,0,0.00,25,8,1,4,0,0.02,,
202309504,9504,West Bengal,Jhargram,,Balivasa,22.4537,87.002,2023,7.41,520,0,140,89,0,0,0.00,120,34,9,58,13,0.02,,
202309505,9505,West Bengal,Jhargram,,Lodhasuli,22.3351,87.0468,2023,7.44,139,0,79,11,0,4,0.00,65,20,4,5,2,0.12,,
202309506,9506,West Bengal,Jhargram,,Raghunathpur,22.4478,86.9983,2023,7.65,232,0,43,50,0,18,0.00,65,20,4,18,3,0.05,,
202309507,9507,West Bengal,Jhargram,,Rashmandal,22.4902,87.0862,2023,7.83,212,0,128,14,0,0,0.00,85,24,6,12,2,0.17,,
202309508,9508,West Bengal,Jhargram,,Sevayatan,22.4717,87.0179,2023,7.29,100,0,18,18,0,8,0.00,35,4,6,4,3,0.01,,
202309509,9509,West Bengal,Jhargram,,Nayagram Police Station,22.0366,87.1709,2023,7.94,406,0,214,39,0,3,0.00,155,40,13,27,1,0.13,,
202309510,9510,West Bengal,Jhargram,,Kultikri,22.175,87.1581,2023,7.39,310,0,165,21,0,6,0.00,95,22,10,31,3,0.09,,
202309511,9511,West Bengal,Jhargram,,Naikansole Colony,22.2742,87.1486,2023,7.82,445,0,171,57,0,2,0.00,150,44,10,27,4,0.16,,
202309512,9512,West Bengal,Jhargram,,Sankrail,22.2032,87.1376,2023,7.20,70,0,24,14,0,0,0.00,25,8,1,5,0,0.02,,
202309513,9513,West Bengal,Kolkata,,Baghbazar,22.6066,88.3685,2023,8.03,751,0,336,135,0,3,0.00,225,62,17,91,4,0.29,,
202309514,9514,West Bengal,Kolkata,,Baishnabghata,22.472,88.3763,2023,7.84,1012,0,445,163,0,0,0.00,160,32,19,178,4,0.28,,
202309515,9515,West Bengal,Kolkata,,Ballygunge,22.5275,88.3602,2023,8.17,643,0,232,110,9,0,0.00,255,42,36,59,6,0.19,,
202309516,9516,West Bengal,Kolkata,,Bantala Natunhat,22.5907,88.4548,2023,7.82,1314,0,317,284,0,0,0.00,385,82,44,157,6,0.28,,
202309517,9517,West Bengal,Kolkata,,Beileghata,22.459,88.3221,2023,7.78,1365,0,323,333,0,1,0.00,395,96,38,152,5,0.18,,
202309518,9518,West Bengal,Kolkata,,Beliaghata,22.5597,88.4112,2023,7.76,1242,0,586,163,0,20,0.00,405,118,27,116,19,0.54,,
202309519,9519,West Bengal,Kolkata,,Bidhanagar,22.57,88.4134,2023,7.77,461,0,232,43,0,5,0.00,190,64,7,24,7,0.38,,
202309520,9520,West Bengal,Kolkata,,Ia Park,22.5735,88.4119,2023,7.52,759,0,378,85,0,13,0.00,215,76,6,86,10,0.25,,
202309521,9521,West Bengal,Kolkata,,Jhautala,22.4855,88.2957,2023,6.72,861,0,458,74,0,0,0.00,215,48,23,137,3,0.19,,
202309522,9522,West Bengal,Kolkata,,Joka,22.4498,88.3003,2023,7.40,677,0,403,60,0,3,0.00,195,34,27,103,4,0.17,,
202309523,9523,West Bengal,Kolkata,,Keorapukur,22.4895,88.3463,2023,7.88,2003,0,641,383,0,42,0.00,540,102,69,276,46,0.17,,
202309524,9524,West Bengal,Kolkata,,Maniktala,22.5859,88.3745,2023,7.69,1607,0,366,404,0,1,0.00,415,102,39,210,6,0.17,,
202309525,9525,West Bengal,Kolkata,,Salt Lake,22.577,88.4386,2023,6.47,1048,0,439,106,31,6,0.00,325,94,22,107,14,0.47,,
202309526,9526,West Bengal,Kolkata,,Taltala,22.5605,88.3622,2023,7.97,1718,0,470,383,0,3,0.00,525,146,39,188,6,0.23,,
202309527,9527,West Bengal,Kolkata,,Thakurpukur,22.4586,88.3222,2023,8.06,883,0,433,110,0,2,0.00,205,34,29,150,3,0.23,,
202309528,9528,West Bengal,Kolkata,,Thakurpukur,22.4592,88.3208,2023,7.97,1283,0,525,188,0,7,0.00,300,60,36,191,7,0.24,,
202309529,9529,West Bengal,Malda,,Bamangola,25.166,88.3418,2023,7.36,1421,0,287,294,8,2,0.00,470,110,47,80,1,0.21,,
202309530,9530,West Bengal,Malda,,Charak Danga,25.224,88.4064,2023,8.16,938,0,494,32,13,6,0.00,170,50,11,116,8,1.10,,
202309531,9531,West Bengal,Malda,,Nalagola,25.2601,88.422,2023,7.85,1540,0,378,269,36,2,0.00,485,116,47,112,4,0.31,,
202309532,9532,West Bengal,Malda,,Paikpara,25.1636,88.3761,2023,7.83,533,0,189,67,18,4,0.00,185,30,27,28,3,0.26,,
202309533,9533,West Bengal,Malda,,Chanchal(Hat Khola),25.3969,88.0046,2023,8.18,383,0,207,18,8,0,0.00,90,24,7,45,1,0.62,,
202309534,9534,West Bengal,Malda,,Kanua,25.4124,87.9745,2023,8.02,436,0,220,32,9,0,0.00,165,40,16,23,2,0.35,,
202309535,9535,West Bengal,Malda,,Kharba(Dighi),25.4236,88.0836,2023,7.99,616,0,250,50,38,0,0.00,170,32,22,53,2,0.45,,
202309536,9536,West Bengal,Malda,,Malatipur,25.3307,88.0198,2023,8.10,354,0,201,14,5,0,0.00,35,12,1,65,1,0.98,,
202309537,9537,West Bengal,Malda,,Battaly (4/2008),25.0753,88.0519,2023,7.38,982,0,384,99,45,0,0.00,335,68,40,62,7,0.09,,
202309538,9538,West Bengal,Malda,,Bholanathpur,24.8906,88.1311,2023,7.64,613,0,354,18,16,0,0.00,225,48,26,26,1,0.71,,
202309539,9539,West Bengal,Malda,,Choto Mohanpara (1),25.0258,88.0483,2023,7.58,1070,0,360,117,64,1,0.00,325,42,53,68,7,0.06,,
202309540,9540,West Bengal,Malda,,Choto Mohanpara (2),25.0255,88.0472,2023,7.60,3371,0,750,574,178,54,0.00,930,156,131,258,26,0.12,,
202309541,9541,West Bengal,Malda,,Malda Town,25.0029,88.1355,2023,7.13,1980,0,537,287,65,50,0.00,485,96,60,194,35,0.26,,
202309542,9542,West Bengal,Malda,,Milky,25.0346,88.0214,2023,7.40,1580,0,366,202,147,49,0.00,465,102,51,112,9,0.09,,
202309543,9543,West Bengal,Malda,,Nimasarai,25.0419,88.1239,2023,6.71,593,0,342,25,8,0,0.00,275,70,24,17,2,0.58,,
202309544,9544,West Bengal,Malda,,Phulbaria,25.0473,88.0286,2023,7.72,976,0,360,57,26,54,0.00,295,32,52,32,87,0.13,,
202309545,9545,West Bengal,Malda,,Agampur,25.1842,88.2628,2023,7.41,1241,0,275,184,82,13,0.00,455,122,36,51,68,0.30,,
202309546,9546,West Bengal,Malda,,Deotala,24.8547,88.0081,2023,7.08,1814,0,744,184,15,9,0.00,410,98,40,170,134,0.43,,
202309547,9547,West Bengal,Malda,,Gazole,25.2108,88.1924,2023,7.85,837,0,329,92,14,1,0.00,175,38,19,91,4,0.65,,
202309548,9548,West Bengal,Malda,,Ghatsol,25.1816,88.178,2023,8.28,360,0,171,25,12,1,0.00,145,28,18,17,1,0.20,,
202309549,9549,West Bengal,Malda,,Ghoksol,25.1816,88.178,2023,8.09,310,0,116,28,15,4,0.00,105,32,6,19,1,0.17,,
202309550,9550,West Bengal,Malda,,Masandighi,25.2445,88.1689,2023,7.95,1054,0,390,113,50,6,0.00,255,42,36,106,9,0.68,,
202309551,9551,West Bengal,Malda,,Matol,25.2205,88.1495,2023,8.04,902,0,244,138,22,4,0.00,350,58,50,30,4,0.12,,
202309552,9552,West Bengal,Malda,,Panchamukhi,25.247,88.244,2023,8.02,407,0,220,21,12,0,0.00,165,38,17,18,1,0.40,,
202309553,9553,West Bengal,Malda,,Bulbulchandi,24.979,88.2439,2023,7.62,672,0,262,71,20,5,0.00,240,66,18,36,1,0.20,,
202309554,9554,West Bengal,Malda,,Habibpur,25.023,88.2857,2023,7.40,498,0,177,53,35,3,0.00,205,24,35,11,2,0.29,,
202309555,9555,West Bengal,Malda,,Kokabirni Tajpur,25.0075,88.2711,2023,7.56,1550,0,220,337,89,56,0.00,620,114,81,61,3,0.17,,
202309556,9556,West Bengal,Malda,,Harishchandrapur,25.4145,87.882,2023,7.88,432,0,183,39,25,1,0.00,170,40,17,18,3,0.18,,
202309557,9557,West Bengal,Malda,,Baroduari,25.4167,87.8543,2023,7.81,381,0,146,43,9,1,0.00,165,48,11,15,5,0.22,,
202309558,9558,West Bengal,Malda,,Bhaluka Bazar,25.281,87.8772,2023,7.70,425,0,232,21,12,1,0.00,210,64,12,8,3,0.14,,
202309559,9559,West Bengal,Malda,,16 Mile,24.8416,87.9829,2023,7.51,661,0,354,32,9,5,0.00,290,66,30,13,5,0.12,,
202309560,9560,West Bengal,Malda,,Jalalpur,24.8944,88.0739,2023,7.58,1010,0,348,78,49,59,0.00,220,44,27,69,105,0.18,,
202309561,9561,West Bengal,Malda,,Khaschandpur (Makku Sahutala),24.8531,88.0111,2023,7.64,1515,0,519,149,91,53,0.00,410,68,58,106,50,0.07,,
202309562,9562,West Bengal,Malda,,Mahajantala,24.844,87.98,2023,7.39,891,0,403,53,15,6,0.00,275,50,36,26,96,0.14,,
202309563,9563,West Bengal,Malda,,Pagla Bridge,24.8503,87.9913,2023,8.24,512,0,262,25,5,3,0.00,215,42,27,7,4,0.14,,
202309564,9564,West Bengal,Malda,,Puratan Pataldanga,24.9219,88.0411,2023,7.89,605,0,329,18,7,2,0.00,245,78,12,12,4,0.08,,
202309565,9565,West Bengal,Malda,,Birnagar(1),24.8361,87.952,2023,7.37,2010,0,671,188,71,52,0.00,450,144,22,121,166,0.19,,
202309566,9566,West Bengal,Malda,,Doriapur,24.825,87.9908,2023,7.58,716,0,390,39,8,10,0.00,310,52,44,17,5,0.15,,
202309567,9567,West Bengal,Malda,,Begamganj (Nazirpur),25.1339,87.9183,2023,7.62,1019,0,476,46,49,3,0.00,395,120,23,31,6,0.06,,
202309568,9568,West Bengal,Malda,,Mohana (1 ),25.087,87.9216,2023,8.29,330,0,128,32,19,3,0.00,140,28,17,10,4,0.20,,
202309569,9569,West Bengal,Malda,,Mohana (2 ),25.0874,87.9223,2023,7.66,1192,0,519,89,46,24,0.00,455,54,78,46,6,0.13,,
202309570,9570,West Bengal,Malda,,Manikchak (Sbi),25.0771,87.8999,2023,7.06,869,0,482,39,5,10,0.00,405,92,43,22,4,0.12,,
202309571,9571,West Bengal,Malda,,Jadupur,25.0808,88.1414,2023,8.00,361,0,153,28,7,3,0.00,105,28,9,27,1,0.16,,
202309572,9572,West Bengal,Malda,,Mochia,24.9636,88.2235,2023,7.38,1180,0,445,138,32,1,0.00,400,146,9,67,14,0.32,,
202309573,9573,West Bengal,Malda,,Bhado,25.2408,87.9599,2023,7.75,509,0,244,46,7,0,0.00,200,42,23,30,1,0.31,,
202309574,9574,West Bengal,Malda,,Debipur,25.2247,87.9,2023,7.55,719,0,415,28,6,3,0.00,310,82,26,29,6,0.10,,
202309575,9575,West Bengal,Malda,,Ratanpur Hat (Samshi),25.2874,88.0006,2023,7.93,1444,0,464,135,105,47,0.00,360,72,44,115,34,0.32,,
202309576,9576,West Bengal,Malda,,Ratua,25.2078,87.9354,2023,7.30,1116,0,384,89,74,48,0.00,345,90,29,74,1,0.07,,
202309577,9577,West Bengal,Malda,,Pirgai,25.1275,88.0422,2023,8.00,607,0,329,21,21,1,0.00,255,38,39,22,2,0.14,,
202309578,9578,West Bengal,Malda,,Pukhuriya,25.1179,88.0009,2023,7.85,684,0,354,35,10,4,0.00,295,78,24,11,4,0.13,,
202309579,9579,West Bengal,Murshidabad,,Begunbari Dug,23.921,88.2776,2023,7.35,2693,0,744,316,121,56,0.00,530,94,72,163,291,0.09,,
202309580,9580,West Bengal,Murshidabad,,Mirzapur,24.4083,88.0686,2023,7.74,773,0,281,46,60,2,0.00,315,70,34,18,2,0.26,,
202309581,9581,West Bengal,Murshidabad,,Swarupnagar,23.9193,88.2738,2023,7.66,1828,0,482,241,96,6,0.00,555,90,80,131,3,0.19,,
202309582,9582,West Bengal,Murshidabad,,Bazar Sou,23.8758,88.1861,2023,7.48,2050,0,378,312,140,45,0.00,685,120,94,139,11,0.05,,
202309583,9583,West Bengal,Murshidabad,,Kashipur,23.8552,88.3012,2023,7.86,794,0,329,35,38,0,0.00,325,62,41,22,3,0.26,,
202309584,9584,West Bengal,Murshidabad,,Manikyahar,23.8232,88.2078,2023,7.80,1207,0,354,131,69,0,0.00,325,52,47,94,12,0.11,,
202309585,9585,West Bengal,Murshidabad,,Saktipur,23.862,88.1961,2023,7.85,1031,0,409,46,63,0,0.00,390,64,56,40,1,0.24,,
202309586,9586,West Bengal,Murshidabad,,Daulatabad,24.1428,88.3755,2023,7.92,780,0,317,43,55,3,0.00,325,50,49,21,4,0.04,,
202309587,9587,West Bengal,Murshidabad,,Daulatabad,24.143,88.3757,2023,7.27,1358,0,348,110,129,54,0.00,480,90,62,80,5,0.03,,
202309588,9588,West Bengal,Murshidabad,,Pakamati,24.0189,88.1876,2023,7.98,422,0,207,18,3,1,0.00,170,40,17,13,1,0.38,,
202309589,9589,West Bengal,Murshidabad,,Sialmara,24.0744,88.0919,2023,7.83,644,0,287,28,46,0,0.00,240,40,34,36,2,0.18,,
202309590,9590,West Bengal,Murshidabad,,Kalokhali,24.294,88.2832,2023,7.86,471,0,250,18,1,2,0.00,195,38,24,11,3,0.08,,
202309591,9591,West Bengal,Murshidabad,,Kashipur,24.3175,88.3241,2023,7.78,712,0,275,21,68,3,0.00,315,58,41,10,4,0.06,,
202309592,9592,West Bengal,Murshidabad,,Nasipur,24.3069,88.3861,2023,7.67,967,0,293,71,87,10,0.00,365,64,50,35,8,0.03,,
202309593,9593,West Bengal,Murshidabad,,Gobindapur,24.1094,88.575,2023,7.87,816,0,293,32,82,5,0.00,320,64,39,22,4,0.10,,
202309594,9594,West Bengal,Murshidabad,,Kanchan Garia,23.8847,88.1374,2023,7.93,464,0,238,28,11,0,0.00,190,36,24,29,1,0.30,,
202309595,9595,West Bengal,Murshidabad,,Lohadaha,23.8857,88.1771,2023,7.60,647,0,268,39,18,2,0.00,255,54,29,30,1,0.26,,
202309596,9596,West Bengal,Murshidabad,,Dakshin Khandagram,23.751,88.0742,2023,7.92,859,0,226,121,50,0,0.00,375,60,55,20,3,0.23,,
202309597,9597,West Bengal,Murshidabad,,Sonarundi,23.7287,88.0619,2023,8.03,435,0,189,39,10,0,0.00,170,28,24,15,1,0.22,,
202309598,9598,West Bengal,Murshidabad,,Andi,23.9905,87.9116,2023,7.92,658,0,299,21,24,0,0.00,225,44,28,40,3,0.23,,
202309599,9599,West Bengal,Murshidabad,,Kurunn Arun,23.8768,87.9105,2023,7.95,170,0,67,14,12,0,0.00,60,10,9,14,1,0.42,,
202309600,9600,West Bengal,Murshidabad,,Domkol,24.1177,88.5574,2023,7.66,689,0,378,14,1,0,0.00,300,60,36,15,3,0.04,,
202309601,9601,West Bengal,Murshidabad,,Jorpukuria,24.7522,87.9014,2023,7.72,626,0,293,21,27,0,0.00,220,50,23,49,1,0.48,,
202309602,9602,West Bengal,Murshidabad,,Ramrampur,24.733,87.9276,2023,7.81,761,0,372,28,28,0,0.00,280,56,34,28,3,0.23,,
202309603,9603,West Bengal,Murshidabad,,Salar,23.7758,88.1103,2023,7.78,572,0,250,43,6,2,0.00,250,42,35,20,3,0.22,,
202309604,9604,West Bengal,Murshidabad,,Baruipara,24.0539,88.3496,2023,7.90,574,0,275,35,11,0,0.00,215,46,24,19,7,0.10,,
202309605,9605,West Bengal,Murshidabad,,Kholilabad,24.0452,88.4509,2023,7.87,557,0,311,11,1,2,0.00,225,44,28,12,3,0.10,,
202309606,9606,West Bengal,Murshidabad,,Nasipur,24.0319,88.4125,2023,7.95,615,0,275,35,15,6,0.00,225,40,30,29,4,0.08,,
202309607,9607,West Bengal,Murshidabad,,Tartipur,24.0868,88.4642,2023,7.90,470,0,250,14,10,2,0.00,195,46,19,9,3,0.07,,
202309608,9608,West Bengal,Murshidabad,,Jalangi,24.1277,88.6797,2023,7.24,1050,0,494,53,38,8,0.00,365,62,51,50,5,0.02,,
202309609,9609,West Bengal,Murshidabad,,Sagarpara(Kalitala,24.224,88.6996,2023,7.64,1461,0,506,121,101,21,0.00,450,84,58,153,15,0.15,,
202309610,9610,West Bengal,Murshidabad,,Tikorbaria,24.1225,88.6025,2023,7.51,1053,0,348,110,41,0,0.00,425,70,61,37,6,0.04,,
202309611,9611,West Bengal,Murshidabad,,Gobarhati,24.0245,88.1403,2023,8.00,443,0,195,21,19,1,0.00,150,32,17,23,1,0.28,,
202309612,9612,West Bengal,Murshidabad,,Gokarna,24.0342,88.1111,2023,7.57,749,0,281,96,21,5,0.00,285,50,39,38,1,0.11,,
202309613,9613,West Bengal,Murshidabad,,Jibanti,24.0865,88.1803,2023,7.80,497,0,220,46,14,0,0.00,190,34,26,29,2,0.32,,
202309614,9614,West Bengal,Murshidabad,,Kandi,23.9544,88.0454,2023,7.37,1387,0,525,167,21,42,0.00,230,40,32,194,21,0.44,,
202309615,9615,West Bengal,Murshidabad,,Manoharpur,23.9777,88.057,2023,8.19,973,0,494,85,1,0,0.00,100,20,12,183,2,1.50,,
202309616,9616,West Bengal,Murshidabad,,Purandarpur,23.9964,88.0728,2023,7.90,1009,0,390,92,33,2,0.00,95,20,11,174,8,1.10,,
202309617,9617,West Bengal,Murshidabad,,Matai,24.1308,87.9753,2023,7.91,523,0,220,35,11,3,0.00,215,40,28,21,1,0.32,,
202309618,9618,West Bengal,Murshidabad,,Sherpur (Mother Danga),24.1369,88.0109,2023,7.89,417,0,214,21,1,2,0.00,160,32,19,22,1,0.36,,
202309619,9619,West Bengal,Murshidabad,,Lalgola,24.41,88.2519,2023,7.59,715,0,342,32,18,0,0.00,310,52,44,26,7,0.06,,
202309620,9620,West Bengal,Murshidabad,,Jiaganj,24.2434,88.258,2023,7.23,933,0,329,99,13,3,0.00,305,62,36,68,12,0.06,,
202309621,9621,West Bengal,Murshidabad,,Lalbagh,24.1708,88.2836,2023,7.84,772,0,305,60,14,6,0.00,300,56,39,28,4,0.05,,
202309622,9622,West Bengal,Murshidabad,,Raichandpur,24.2487,88.275,2023,7.99,737,0,262,53,53,0,0.00,285,56,35,33,4,0.10,,
202309623,9623,West Bengal,Murshidabad,,Ranjitpara,24.1651,88.3145,2023,7.79,755,0,360,39,3,22,0.00,290,50,40,44,3,0.16,,
202309624,9624,West Bengal,Murshidabad,,Arjunpur Pz,24.7049,87.9184,2023,7.51,1081,0,415,46,82,1,0.00,435,84,55,40,3,0.43,,
202309625,9625,West Bengal,Murshidabad,,Mahadipur,24.4272,88.0099,2023,7.94,541,0,262,18,4,0,0.00,180,38,21,37,2,0.23,,
202309626,9626,West Bengal,Murshidabad,,Polsanda,24.186,88.1531,2023,7.87,631,0,226,60,30,5,0.00,245,58,24,35,1,0.36,,
202309627,9627,West Bengal,Murshidabad,,Amtala,23.9301,88.457,2023,7.69,617,0,281,21,24,0,0.00,265,54,32,10,3,0.07,,
202309628,9628,West Bengal,Murshidabad,,Chandipur,23.8814,88.4597,2023,7.78,1386,0,519,99,54,6,0.00,535,92,74,65,4,0.08,,
202309629,9629,West Bengal,Murshidabad,,Gobindapur,23.9212,88.0539,2023,7.89,1539,0,537,238,1,5,0.00,135,34,12,306,5,1.10,,
202309630,9630,West Bengal,Murshidabad,,Patakbari,23.8656,88.4622,2023,7.70,975,0,281,113,40,47,0.00,290,52,39,69,3,0.18,,
202309631,9631,West Bengal,Murshidabad,,Piprakhali,23.9838,88.4561,2023,7.67,674,0,287,25,59,8,0.00,325,58,44,15,3,0.12,,
202309632,9632,West Bengal,Murshidabad,,Mirzapur Jain Colony,24.2575,88.5968,2023,8.00,884,0,256,110,91,22,0.00,325,56,45,39,29,0.37,,
202309633,9633,West Bengal,Murshidabad,,TehghariRampura,24.4515,88.1358,2023,7.83,660,0,268,39,28,2,0.00,270,18,55,20,3,0.07,,
202309634,9634,West Bengal,Murshidabad,,Beikibagan (Hurshi),24.2661,88.4625,2023,7.79,648,0,256,21,59,0,0.00,260,44,36,30,4,0.12,,
202309635,9635,West Bengal,Murshidabad,,Islampur,24.15,88.4708,2023,7.63,977,0,226,99,87,51,0.00,345,64,45,49,19,0.05,,
202309636,9636,West Bengal,Murshidabad,,Kuptala,24.2575,88.5968,2023,7.62,987,0,366,32,68,51,0.00,365,66,49,38,9,0.07,,
202309637,9637,West Bengal,Murshidabad,,Nabipur,24.2531,88.605,2023,7.74,795,0,293,28,91,2,0.00,315,60,40,27,5,0.11,,
202309638,9638,West Bengal,Murshidabad,,Paranpur,24.2689,88.5716,2023,7.56,1892,0,488,202,126,53,0.00,675,142,78,79,30,0.02,,
202309639,9639,West Bengal,Murshidabad,,Sagardighi,24.3436,88.1084,2023,7.95,583,0,311,14,4,2,0.00,235,48,28,28,1,0.27,,
202309640,9640,West Bengal,Murshidabad,,Natun Malancha,24.6768,87.9264,2023,7.60,1058,0,360,43,125,3,0.00,465,78,66,30,3,0.16,,
202309641,9641,West Bengal,Murshidabad,,Ramakantapur,24.5536,88.0556,2023,7.82,598,0,287,18,6,3,0.00,255,46,34,12,5,0.08,,
202309642,9642,West Bengal,Murshidabad,,Aurangabad,24.6247,88.01,2023,7.82,772,0,384,39,11,12,0.00,265,50,34,45,1,0.47,,
202309643,9643,West Bengal,Nadia,,ChokoAndulia,23.5827,88.5528,2023,7.82,558,0,293,25,4,9,0.00,200,42,23,43,2,0.00,,
202309644,9644,West Bengal,Nadia,,DayerBazar,23.4619,88.5444,2023,7.78,646,0,201,85,36,2,0.00,115,14,19,88,1,0.93,,
202309645,9645,West Bengal,Nadia,,Hridaypur,23.6285,88.5801,2023,8.03,496,0,238,28,9,0,0.00,170,50,11,29,2,0.04,,
202309646,9646,West Bengal,Nadia,,Bhowanipur,23.3384,88.6542,2023,8.15,442,0,232,25,1,0,0.00,110,30,9,51,1,0.90,,
202309647,9647,West Bengal,Nadia,,Hanskhali,23.3931,88.6492,2023,7.58,562,0,275,35,25,5,0.00,60,12,7,105,9,0.83,,
202309648,9648,West Bengal,Nadia,,Khamarsimulia,23.3245,88.5295,2023,7.96,499,0,268,21,3,4,0.00,160,56,5,41,2,0.70,,
202309649,9649,West Bengal,Nadia,,NimtalaTangra,23.3452,88.6175,2023,8.08,620,0,250,64,20,8,0.00,290,72,27,22,1,0.00,,
202309650,9650,West Bengal,Nadia,,Ulasi,23.3536,88.6119,2023,8.06,640,0,275,53,16,3,0.00,230,66,16,39,1,0.28,,
202309651,9651,West Bengal,Nadia,,Birohi,22.9965,88.5416,2023,8.05,964,0,427,21,57,11,0.00,330,102,18,61,1,0.94,,
202309652,9652,West Bengal,Nadia,,Arabpur,23.9762,88.682,2023,7.93,642,0,299,53,1,14,0.00,160,36,17,70,3,0.85,,
202309653,9653,West Bengal,Nadia,,Karimpur,23.9825,88.6284,2023,7.84,821,0,378,74,5,7,0.00,310,90,21,62,2,0.64,,
202309654,9654,West Bengal,Nadia,,Shikarpur,23.9868,88.7385,2023,8.20,413,0,195,28,15,5,0.00,125,26,15,42,3,0.12,,
202309655,9655,West Bengal,Nadia,,Utr Kechuadanga,23.9873,88.7083,2023,7.88,812,0,378,53,0,5,0.00,225,66,15,81,3,0.54,,
202309656,9656,West Bengal,Nadia,,Mahisabathan,23.945,88.6156,2023,7.70,1132,0,311,223,26,7,0.00,280,48,39,134,22,0.81,,
202309657,9657,West Bengal,Nadia,,Thanapara,23.9436,88.5345,2023,8.10,544,0,275,28,10,2,0.00,155,28,21,53,2,1.02,,
202309658,9658,West Bengal,Nadia,,Durgapure,23.4458,88.6908,2023,8.06,547,0,293,21,0,6,0.00,170,44,15,44,3,0.00,,
202309659,9659,West Bengal,Nadia,,Harishnagar,23.4737,88.7776,2023,8.12,512,0,250,21,42,0,0.00,140,26,18,56,1,0.51,,
202309660,9660,West Bengal,Nadia,,Krishnaganj,23.4144,88.704,2023,8.17,391,0,183,25,0,21,0.00,120,40,5,34,1,0.00,,
202309661,9661,West Bengal,Nadia,,Mazdia,23.7552,88.4753,2023,8.15,443,0,195,43,13,4,0.00,130,40,7,47,1,0.00,,
202309662,9662,West Bengal,Nadia,,Bhatjangla,23.3797,88.4874,2023,8.15,594,0,238,53,22,8,0.00,205,78,2,50,2,0.51,,
202309663,9663,West Bengal,Nadia,,Bishnupur,23.38,88.4175,2023,7.07,471,0,232,35,0,0,0.00,110,26,11,52,2,0.00,,
202309664,9664,West Bengal,Nadia,,Gobrapota,23.4231,88.547,2023,8.16,357,0,128,25,33,7,0.00,110,20,15,30,1,0.00,,
202309665,9665,West Bengal,Nadia,,Jalalkhali,23.3498,88.5169,2023,8.18,416,0,201,32,0,0,0.00,130,22,18,39,2,0.00,,
202309666,9666,West Bengal,Nadia,,Kalinagar,23.3906,88.5108,2023,7.23,537,0,238,60,0,12,0.00,180,48,15,41,2,0.00,,
